event,n_windows,n_fire,evaluable,in_primary,in_sensitivity,d7_restored,block,volatility_V,vol_tertile,MAE_M2_t1,MAE_M2_t3,MAE_M2_t6,MAE_M2_t12,MAE_B6_t1,MAE_B6_t3,MAE_B6_t6,MAE_B6_t12,MAE_M1_t1,MAE_M1_t3,MAE_M1_t6,MAE_M1_t12,MAE_B1_t1,MAE_B1_t3,MAE_B1_t6,MAE_B1_t12,SS_M2_t1,SS_B6_t1,SS_M1_t1,SS_M2_t3,SS_B6_t3,SS_M1_t3,SS_M2_t6,SS_B6_t6,SS_M1_t6,SS_M2_t12,SS_B6_t12,SS_M1_t12,n_fire_calm,SS_M2_t6_calm,SS_B6_t6_calm,n_fire_exc,SS_M2_t6_exc,SS_B6_t6_exc
pt_lazarim_2025_0908,445,329,True,True,True,False,A2025,1.13065829306105,high,216.15676879882807,233.2632293701172,242.54739379882807,231.16452026367188,193.12310791015625,231.98753356933597,251.83045959472656,244.1083984375,226.81182861328125,243.29405212402344,251.63803100585935,250.96490478515625,262.4534912109375,354.31915283203125,403.7951049804688,430.6486511230469,0.1763997201885192,0.2641625492611925,0.1358018231466792,0.3416578598541127,0.3452582743126164,0.3133477256891062,0.3993305247953416,0.3763409796488063,0.3768175297270359,0.4632178234836209,0.4331611214828762,0.4172397750911579,249,0.4104676262333984,0.3662491160804899,80,0.3723027325307451,0.400832136479048
pt_lousa_e_vilarinho_2025_0814,181,172,True,False,False,False,A2025,0.957080963079586,mid,2102.3291015625,2376.72705078125,2674.365966796875,2450.08349609375,1269.4921875,2233.3056640625,2611.301513671875,2569.232421875,1620.3076171875,2174.30322265625,2567.41064453125,2616.275390625,1903.608642578125,2930.992431640625,4159.533203125,4542.2548828125,-0.1043914460880157,0.3331128262893986,0.1488231451854201,0.1891050194725766,0.2380377240304214,0.2581682575552806,0.3570514199074884,0.3722128454918835,0.3827647192232076,0.4606019346548221,0.4343707061449252,0.4240139626411631,105,0.189545629910521,0.2457670479178741,67,0.4726241363841673,0.4594555235672796
pt_medelim_2025_0728,205,120,True,True,True,False,A2025,0.8609322089469356,mid,89.40425109863281,127.93434143066406,144.69837951660156,70.61337280273438,80.34626007080078,125.02816009521484,176.57608032226562,71.65922546386719,124.72354888916016,201.1297149658203,220.43463134765625,94.65504455566406,108.99166870117188,182.6091766357422,233.03414916992188,154.03001403808594,0.1797148152327394,0.2628220025597525,-0.144340208526591,0.2994090232066496,0.3153237838391139,-0.1014217284765583,0.3790679175905175,0.2422737999935307,0.054067259528896,0.5415609532745074,0.5347710255603269,0.3854766218987725,101,0.1918394866313313,0.0285781765200642,19,0.8557853670254725,0.7863813323129358
pt_pena_quinta_e_vila_2025_0803,181,174,True,False,False,False,A2025,0.914063610506982,mid,1115.392822265625,1325.397216796875,1340.1912841796875,1346.850830078125,649.5843505859375,1272.9063720703125,1457.0511474609375,1390.7647705078125,881.4110717773438,1250.6904296875,1385.8609619140625,1394.3619384765625,927.7086181640624,1478.3414306640625,2058.229248046875,2429.159423828125,-0.2023094325381929,0.2997970075221825,0.0499052671067578,0.1034566242241387,0.1389632018237288,0.1539908144726099,0.3488619960816117,0.2920851023550541,0.3266731763581952,0.4455486054696173,0.4274707716317363,0.4259899433528409,129,0.2368415771116457,0.1417957214789303,45,0.6115859538123575,0.6445624371814689
pt_real_2025_0728,229,223,True,False,False,True,A2025,0.7077307730046817,low,1455.5869140625,1882.938232421875,2131.8974609375,2212.6728515625,930.2877197265624,1775.0953369140625,2205.1513671875,1811.35498046875,1256.0751953125,1782.401123046875,1953.85693359375,1868.045654296875,1317.3363037109375,1970.8228759765625,2260.9423828125,2393.8193359375,-0.1049470890327022,0.2938115217003121,0.0465037729741941,0.0445928675914825,0.0993125975186963,0.0956056250546222,0.0570757233160778,0.0246760006133366,0.1358218818635931,0.0756725796535756,0.2433200980226176,0.2196379959620947,146,-0.0791877789024644,-0.1276080465588751,77,0.2878307249723176,0.2825615304259241
pt_trancoso_sao_pedro_2025_0808,349,349,True,False,True,True,A2025,0.7537672993357668,low,5506.11474609375,7145.408203125,7953.39892578125,9740.0087890625,5193.29345703125,8916.533203125,10376.033203125,10841.90234375,5947.771484375,8455.5478515625,9802.8115234375,10599.6953125,5517.001953125,9090.3037109375,12265.966796875,14912.845703125,0.0019733919117217,0.0586747111645287,-0.0780803659143167,0.2139527533576674,0.0191160288300838,0.0698277944895569,0.3515880926884999,0.1540794643461368,0.200812158896846,0.3468712153964368,0.2729823294907376,0.2892238326935265,246,0.230431635566057,0.0487212109684149,103,0.5151238067431929,0.2962907668469398
pt_vale_das_fontes_2025_0828,181,47,True,True,True,False,A2025,1.752420568790581,high,234.80108642578125,250.74197387695312,250.2772674560547,240.1356964111328,195.6534423828125,260.8357238769531,251.77230834960935,241.09825134277344,265.3379211425781,271.76104736328125,264.7476806640625,246.8967742919922,300.1872253417969,312.8467712402344,382.6467895507813,374.4425354003906,0.2178178596426485,0.3482286191224857,0.1160918961809214,0.1985150657527199,0.1662508682991715,0.1313285852817816,0.345931354213439,0.3420242499742794,0.3081147212162152,0.3586847814862801,0.3561141469011591,0.3406283983522705,42,0.193763793329459,0.183625379340393,5,0.9335970819947688,0.9537543954099714
rs_zitoraa_2025_0706,181,85,True,True,True,False,A2025,1.01290635367773,mid,37.74956130981445,38.46054458618164,38.53377151489258,21.038623809814453,30.866966247558597,41.70968627929688,48.58125686645508,23.33536148071289,52.721954345703125,53.76085662841797,45.86165618896485,24.72528076171875,41.3411750793457,51.607059478759766,51.607059478759766,34.6458854675293,0.086877399170147,0.2533602107749493,-0.2752892060884677,0.2547425686594082,0.1917833199455282,-0.0417345450682895,0.2533236362604197,0.058631564031468,0.1113297937883787,0.3927526017618397,0.3264608144426506,0.2863429400616215,73,0.1081543425022404,-0.0750993544354572,12,0.6139520334924489,0.390845068118072
tr_n_a_2025_0625,373,225,True,True,True,False,A2025,1.213762734700324,high,887.558349609375,1016.8936157226562,1003.0529174804688,1076.048828125,557.7700805664062,964.980224609375,979.470703125,1170.9241943359375,827.6068115234375,928.1012573242188,1102.855224609375,1065.8232421875,859.6333618164062,1146.138671875,1451.3333740234375,1651.24609375,-0.0324847650560737,0.3511535203940463,0.0372560578911184,0.1127656358902088,0.1580597982696656,0.1902365044485304,0.3088749039789734,0.3251235583388557,0.2401089616288496,0.3483413331314655,0.2908845030623179,0.3545339812026429,167,0.2851866767367843,0.2898996462163505,58,0.3722108311224634,0.4193030367427618
tr_n_a_2025_0630,229,89,True,True,True,False,A2025,1.4916867331440586,high,193.1614990234375,193.75677490234372,193.9039459228516,194.4051971435547,149.06732177734375,199.06072998046875,200.0690460205078,195.44134521484372,205.3849029541016,189.30499267578125,200.16603088378903,196.92889404296875,218.97190856933597,218.9247283935547,265.7898864746094,265.7898864746094,0.1178708708095575,0.3192399757974314,0.0620490806515126,0.1149616750738511,0.0907343750468289,0.1352964369768539,0.2704615345047186,0.2472661444188539,0.2469012514405407,0.268575641751794,0.2646772689241731,0.259080559253028,52,0.1264506388132408,0.1002693061425065,37,0.573977957678333,0.5570753758043254
tr_n_a_2025_0630_b,229,119,True,True,True,False,A2025,1.0120693939855077,mid,853.2222290039062,1006.4904174804688,1053.64453125,1182.0167236328125,605.2774658203125,1023.483642578125,967.7134399414062,1078.461669921875,846.36572265625,911.1935424804688,874.0873413085938,944.6292114257812,989.73779296875,1173.431884765625,1331.894775390625,1520.7386474609375,0.1379310408622075,0.3884466470611741,0.1448586396629868,0.1422677101692189,0.1277860642225943,0.2234798165021179,0.2089130832869423,0.2734310113517862,0.3437264283492388,0.2227351322948643,0.2908303660707899,0.3788352699505879,84,-0.0054947552518365,0.0383551228800216,35,0.3714838833089136,0.4516728661535505
tr_n_a_2025_0720,181,106,True,True,True,False,A2025,1.0076710726037448,mid,1151.4052734375,1402.4208984375,1425.217529296875,1392.120849609375,695.95068359375,1376.800537109375,1722.4954833984375,1543.5087890625,1041.4820556640625,1544.3287353515625,1623.5516357421875,1589.6322021484375,1227.2537841796875,2123.09619140625,2822.026123046875,2991.6904296875,0.0618034441775102,0.4329203196884558,0.1513718930105375,0.3394454268656592,0.3515128788406709,0.2726053856614646,0.4949665711251102,0.3896245433976707,0.4246858232519559,0.5346708216214769,0.4840680126039215,0.4686508382103946,69,0.6269339479882678,0.4301061499665445,37,0.3826467531181113,0.3551699981564289
tr_n_a_2025_0723,181,128,True,True,True,False,A2025,0.7859647381190245,low,638.621826171875,649.7205200195312,708.298828125,637.994384765625,335.2452697753906,572.367431640625,700.074462890625,736.8255615234375,549.6155395507812,716.6716918945312,782.2950439453125,749.12841796875,607.2952880859375,924.1937255859376,1228.534423828125,1450.986083984375,-0.0515837002204839,0.4479699145501182,0.0949780933044125,0.296986657632187,0.3806845731637651,0.2245438677478983,0.4234603325823511,0.43015478499236,0.3632290404141272,0.5603028920761894,0.4921897806902936,0.4837108182928534,91,0.2860693055239559,0.3582568360533024,37,0.5538853456754139,0.498407149586066
tr_n_a_2025_0726,205,88,True,True,True,False,A2025,0.8378074733964554,mid,612.7755737304688,828.5883178710938,889.9115600585938,833.2139282226562,325.1005554199219,626.3168334960938,850.2560424804688,831.3695068359375,547.6373291015625,799.5718994140625,891.2123413085938,854.1066284179688,600.0181884765625,1037.93408203125,1483.8785400390625,1611.4296875,-0.0212616642277079,0.4581821657017639,0.087298785905131,0.2016946622953781,0.3965735933149205,0.2296505979943444,0.40028005254718,0.4270042867133276,0.3994034435694898,0.4829349771287143,0.4840795640759613,0.4699696579730732,70,0.3246860948528648,0.3385859738861881,18,0.8358448571065772,0.936461930245672
tr_n_a_2025_0808,373,139,True,True,True,False,A2025,1.0984763270548152,high,813.151611328125,860.2692260742188,870.3201293945312,855.1373901367188,388.5962829589844,854.31689453125,925.6279907226562,858.6119995117188,565.919189453125,872.9098510742188,986.602294921875,888.2162475585938,574.6776733398438,1091.3265380859375,1547.4317626953125,1532.8101806640625,-0.4149699023495146,0.323801322051392,0.0152406893342789,0.2117215186730151,0.2171757354772802,0.2001387113657079,0.4375712387610488,0.4018295261624979,0.3624259765720371,0.4421113579985188,0.4398445349966683,0.4205308271283858,92,0.5654366351664777,0.5023860207493278,47,0.2701663788931956,0.2701783899862716
al_puke_2026_0814,181,111,True,True,True,False,B2026,1.072819047758676,mid,215.75454711914065,215.0143585205078,221.0606384277344,196.8846893310547,155.9955596923828,251.26776123046875,199.5230255126953,199.5872039794922,198.8527374267578,208.5243682861328,202.94677734375,199.6736297607422,253.4495391845703,309.3305969238281,337.490966796875,362.2819519042969,0.1487277987827744,0.3845103834306769,0.2154148787702207,0.3049043299992255,0.1877047930944161,0.3258850874765505,0.3449879843427522,0.4088048417817895,0.3986601203880602,0.4565429265903226,0.4490832266681155,0.4488446672234738,89,0.2609193016617316,0.3007527549467513,22,0.5884842696462873,0.7217668111338016
ba_n_a_2026_0810,181,151,True,True,True,False,B2026,1.0604302990982015,mid,224.5290069580078,343.9769287109375,444.2803649902344,434.1575012207031,202.62014770507807,274.06494140625,383.6463623046875,409.6069641113281,245.92306518554688,318.7228088378906,393.4742431640625,412.47308349609375,270.0456848144531,363.5317687988281,459.0715026855469,525.3814086914062,0.1685517688894735,0.2496819645746337,0.089327921108907,0.0537912825404591,0.2461045638134791,0.1232600939086948,0.0322196817027087,0.164299330147103,0.1428911599560056,0.1736336801447144,0.2203626597074367,0.2149073479332641,126,0.1557166609161417,0.1861507986597186,25,-0.9066398729428362,-0.0018220678979472
dz_n_a_2026_0706,181,137,True,True,True,False,B2026,1.0577318193404528,mid,1300.375244140625,1502.15185546875,1529.8116455078125,1935.8482666015625,870.9527587890625,1382.0625,1475.42822265625,1934.211181640625,982.376708984375,1395.4945068359375,1515.6754150390625,1927.87939453125,1095.0115966796875,1741.162841796875,2207.783935546875,2803.3291015625,-0.1875447238035146,0.204617776259192,0.1028618217714276,0.1372708976958561,0.2062416754921581,0.1985272868585966,0.3070827172547239,0.3317153010759716,0.3134856221047623,0.3094466627116407,0.3100306415816295,0.3122893086449599,98,0.2104094244740553,0.2579436086988601,39,0.4202366671542829,0.4180635070278561
dz_n_a_2026_0708,181,170,True,True,True,False,B2026,1.315681157633131,high,1082.609375,1442.87744140625,1689.8880615234375,1706.6790771484375,816.8206787109375,1502.7933349609375,1698.503173828125,1726.958984375,1048.146484375,1525.7552490234375,1756.4462890625,1763.655517578125,1160.927734375,1943.6165771484373,2517.75634765625,2726.3388671875,0.0674618729969128,0.2964069558122124,0.0971475197469695,0.2576326738665931,0.2268056608337074,0.2149916465201495,0.3288119149827446,0.3253901731161389,0.3023763833630862,0.374003320831114,0.366564807786885,0.3531048033667517,126,0.3038986163613881,0.3051439104592612,44,0.3653159868988519,0.3550557885254884
dz_n_a_2026_0712,181,168,True,True,True,False,B2026,1.3411548544745209,high,445.1392211914063,481.9459533691406,474.8481140136719,463.1861877441406,337.25897216796875,446.1983947753906,446.1046447753906,438.80950927734375,400.982421875,465.1790466308594,450.4792175292969,442.122314453125,430.9297790527344,644.4571533203125,791.813720703125,809.46728515625,-0.0329739155411976,0.2173690736589889,0.0694947498025417,0.2521675787349038,0.3076368343860742,0.2781846795644878,0.4003032511333473,0.4366040482611834,0.4310792983869053,0.4277888727093737,0.457903342946539,0.4538107684391681,116,0.2974564207062632,0.3554051406626378,52,0.5934723828942781,0.5891135672895484
dz_n_a_2026_0716,178,117,True,True,True,False,B2026,1.2249649394510986,high,441.6139831542969,492.17376708984375,483.515380859375,481.9107055664063,342.0430908203125,466.9498291015625,479.1996154785156,475.8930358886719,441.8358154296875,521.1918334960938,497.5827941894531,468.7096557617188,508.9845886230469,714.3829345703125,841.3179931640625,755.4632568359375,0.1323627610238795,0.3279892977788586,0.1319269280333547,0.3110504978875555,0.346359205259538,0.2704307336098663,0.4252881968672143,0.4304179639896652,0.4085675116514223,0.3620990813176479,0.3700646171968352,0.3795731936391083,77,0.2784202989735671,0.2801688558435121,40,0.6598628910339686,0.6703931002847654
es_fermoselle_2026_0729,181,44,True,True,True,False,B2026,1.1132599295017709,high,55.45119857788086,54.85032653808594,55.01749420166016,55.6761474609375,59.727046966552734,50.614707946777344,56.124942779541016,56.90841293334961,73.14215850830078,56.55141830444336,56.56299209594727,56.31901550292969,58.2613639831543,51.13863754272461,58.2613639831543,58.2613639831543,0.0482337730041124,-0.0251570317478702,-0.2554144549284689,-0.0725809128618324,0.0102452787387919,-0.1058452282229176,0.0556778894231188,0.0366696049929591,0.0291509118752884,0.0443727428517514,0.0232220970692667,0.0333385342778144,37,0.0556808576521687,0.0400105096659415,7,,
es_gallardos_los_2026_0709,181,32,True,True,True,False,B2026,0.9332707535845411,mid,47.47027587890625,36.4058837890625,21.556583404541016,18.330713272094727,44.21124267578125,41.21187210083008,34.30087661743164,51.71025085449219,69.50321960449219,45.34511184692383,41.420555114746094,92.81153106689452,55.03749847412109,39.35625076293945,30.46875,27.368749618530277,0.1374921245516452,0.1967069016305384,-0.2628339138119249,0.0749656513687838,-0.0471493422752049,-0.1521705184789579,0.2925018780048076,-0.1257723607772436,-0.3594438601762821,0.3302319788959689,-0.8893903293076009,-2.3911498464677976,22,-0.0311969316666251,-0.600539578379067,10,0.7527234201292279,0.5492321950229474
es_luesia_2026_0715,178,134,True,True,True,False,B2026,0.98805327437291,mid,352.03253173828125,526.7113037109375,761.6263427734375,1635.6129150390625,458.6142272949219,695.5283203125,942.7732543945312,1248.6376953125,420.4342346191406,635.2117309570312,743.3900756835938,796.1389770507812,534.800048828125,810.6044311523438,1147.3470458984375,1382.74560546875,0.3417492528101505,0.1424566465544356,0.2138478006118123,0.3502240014131527,0.1419633379948999,0.2163727379900659,0.336184857497026,0.1783015803589867,0.3520791478558457,-0.1828733416835488,0.0969866833247229,0.4242332256186122,117,0.2883252601122389,0.1091469999933347,17,0.6405245559815032,0.6180562108554211
es_mierla_la_2026_0716,178,138,True,True,True,False,B2026,0.8186513902036804,low,4548.03759765625,5757.70947265625,5828.0341796875,6168.7412109375,2258.947509765625,5511.41357421875,5469.67041015625,6316.7353515625,3363.48681640625,4643.931640625,5500.4775390625,6016.4580078125,3793.322509765625,6007.443359375,7880.3349609375,8417.5068359375,-0.1989588509671054,0.4044936849028434,0.1133137749961399,0.0415707434559535,0.0825691988226845,0.2269703827705929,0.260433191155347,0.3059088938136279,0.301999525866839,0.2671534064456204,0.2495716992359326,0.2852446543760464,75,0.2303254466813488,0.268566475131458,63,0.2853319574062078,0.3367905156119459
es_navaluenga_2026_0722,178,112,True,True,True,False,B2026,0.6595318613906686,low,7728.2734375,9228.1669921875,9178.2880859375,7824.28955078125,3613.063720703125,7263.15966796875,8657.669921875,7823.85986328125,4399.34326171875,6277.55810546875,7675.74560546875,7132.90234375,4214.14892578125,7022.7509765625,9768.5673828125,11438.7294921875,-0.8338871201774807,0.1426350173342987,-0.0439458451039831,-0.3140387610190485,-0.0342328372753899,0.1061112480822304,0.0604263935276301,0.1137216356711723,0.2142403993676704,0.3159826398442995,0.3160202041122799,0.3764252971781807,79,0.2550008048685029,0.2827207846876467,33,-0.3637714303057009,-0.2547190136401582
es_niebla_2026_0807,181,151,True,True,True,False,B2026,0.7544409313589949,low,4934.57470703125,6636.865234375,7168.73828125,7602.69873046875,2999.73583984375,5395.22998046875,7314.29150390625,8220.8310546875,3755.873779296875,5355.47265625,6587.45751953125,7372.1455078125,4505.74853515625,7503.080078125,10611.388671875,12452.2958984375,-0.0951731257368382,0.3342425089997337,0.1664262330683686,0.1154479006928664,0.2809313076374624,0.2862301081040417,0.3244297704172864,0.3107130715801179,0.3792087234547345,0.3894540579121053,0.33981402933743,0.4079689747223604,97,0.3274402817976295,0.3138726176262579,54,0.3190920806094351,0.305111056554559
es_nules_2026_0725,181,78,True,True,True,False,B2026,0.8987290435623497,mid,527.0277709960938,506.490478515625,496.3921813964844,341.6852722167969,421.9612426757813,535.7745971679688,515.7936401367188,429.5609436035156,554.5587158203125,568.8074951171875,494.841796875,472.6789245605469,538.9872436523438,600.8641967773438,661.3154296875,735.9334106445312,0.022188786092986,0.2171220234890128,-0.0288902424896952,0.1570633077621862,0.1083266401267949,0.05335099317298,0.2493866631373609,0.2200489857306771,0.2517310580386215,0.5357116998974831,0.4163046039351499,0.3577150898114896,42,0.0748944895016455,0.0549316621179281,36,0.5501091011052686,0.5046146826688582
es_penas_de_riglos_la_2026_0810,181,154,True,True,True,False,B2026,1.0888965078117283,high,785.9903564453125,953.5584716796876,964.5807495117188,987.193359375,520.888427734375,840.3850708007812,849.0318603515625,811.885986328125,596.294921875,711.038818359375,780.0151977539062,832.4381713867188,627.5396118164062,873.0993041992188,1110.2734375,1101.3609619140625,-0.2524952077053308,0.1699513179308802,0.049789191555524,-0.0921535123135433,0.0374690865530377,0.1856151815267804,0.1312223485381557,0.2352948096611898,0.2974566702142631,0.1036604768891117,0.2628338806224409,0.2441731637736469,139,0.1247946124817536,0.2367165078125963,15,0.3721186318370573,0.1820107853680038
es_pinofranqueado_2026_0818,99,73,True,True,True,False,B2026,0.989243852357504,mid,87.96607971191406,63.23836898803711,40.30401992797852,34.822242736816406,105.67334747314452,57.85658645629883,76.82708740234375,38.82542419433594,105.2821273803711,77.50669860839844,76.10407257080078,92.52410125732422,160.4602813720703,219.99041748046875,244.29864501953125,240.1534423828125,0.4517890722879822,0.3414361076177321,0.3438742193387648,0.7125403473828511,0.7370040608180788,0.6476814786022229,0.835021516698317,0.6855197973111904,0.6884793504903951,0.8550000266858194,0.8383307613286386,0.6147292316974672,47,0.8316729393336886,0.634291711218194,26,0.8422812547284746,0.7965839367281025
es_san_bartolome_de_l_2026_0605,181,85,True,True,True,False,B2026,0.993505506887508,mid,838.1982421875,911.5933837890624,922.453125,951.3108520507812,499.3526306152344,908.5575561523438,970.894775390625,987.259765625,706.9766845703125,945.7446899414062,993.138671875,942.0516357421876,786.2882080078125,1291.48583984375,1479.7847900390625,1522.4083251953125,-0.0660190928097597,0.364924177255024,0.1008682600473539,0.2941514682814088,0.2965021155305386,0.2677080454433578,0.3766302159548148,0.3438946109420439,0.3288627653425309,0.3751276603609377,0.351514472637725,0.3812096136420365,59,0.3740938595398642,0.3508505253590541,26,0.3810575694907699,0.3317524338907356
es_soba_2026_0224,181,77,True,True,True,False,B2026,0.8993692188681125,mid,52.62328720092773,57.1348876953125,57.37688446044922,57.70896530151367,50.9142951965332,56.89434814453125,57.04338836669922,58.49483108520508,57.06201934814453,56.6293830871582,59.87069320678711,65.17749786376953,69.63636016845703,78.37142944335938,78.9922103881836,93.57142639160156,0.2443130704472927,0.2688547323069924,0.1805714829134372,0.2709730050718923,0.2740422300750562,0.2774231184836891,0.2736387021139467,0.2778605879443486,0.2420683898757802,0.3832629518759447,0.3748643860530565,0.3034465714886282,53,0.231370571828954,0.242155274833029,24,0.325792281823703,0.3219163881607134
es_valdesamario_2026_0722,178,171,True,True,True,False,B2026,1.1908145119384634,high,773.0178833007812,842.990966796875,905.1536254882812,1084.789794921875,661.21728515625,842.6719360351562,926.1414184570312,900.5599365234375,746.7864379882812,891.4677734375,945.8689575195312,898.0028076171875,833.2660522460938,1149.0030517578125,1340.6363525390625,1267.1749267578125,0.0723036403354148,0.2064751907581992,0.1037839163430504,0.2663283482953176,0.2666060070545617,0.2241380281160436,0.3248328498820805,0.3091777522644449,0.294462696220248,0.1439305087124689,0.2893167963577012,0.2913347726072729,149,0.3519971660615861,0.3156112114019322,22,0.1005717103559723,0.2560648810151134
fr_montalba_le_chatea_2026_0704,181,122,True,True,True,False,B2026,0.8757566028968242,mid,264.0674743652344,309.7704467773437,308.1209716796875,292.6554260253906,212.75033569335935,312.11700439453125,351.6997375488281,320.7142639160156,249.9832763671875,353.5501403808594,383.0467834472656,317.4359436035156,321.0196533203125,563.0885009765625,690.4918823242188,506.1975402832031,0.1774102562445029,0.3372669445846118,0.2212835763118998,0.4498725400356962,0.4457052419766559,0.3721233167296107,0.5537659752891779,0.4906533348878844,0.4452551966897606,0.4218552981082084,0.3664246891903403,0.3729010547425433,87,0.51383847073396,0.4493941841680129,35,0.731153244220101,0.6739569943793435
fr_porge_2026_0722,178,93,True,True,True,False,B2026,0.8632206517901245,mid,1179.1021728515625,1721.3272705078125,2336.9365234375,1658.72314453125,617.3594970703125,1591.9075927734375,1149.1787109375,1178.4183349609375,882.4882202148438,1293.1119384765625,1348.71240234375,1142.285400390625,961.0989379882812,1414.2784423828125,1960.9990234375,2256.225830078125,-0.2268270479203664,0.357652503120506,0.0817925342191939,-0.2171063483140394,-0.1255970147514593,0.0856737261031184,-0.1917071326945418,0.4139830274249364,0.3122319867454357,0.2648239717768791,0.4777037301624487,0.4937184987590219,60,-0.1080237235780989,0.2273828157636626,33,-0.3000985880603906,0.6556773460090086
fr_solaure_en_diois_2026_0703,181,122,True,True,True,False,B2026,1.0555303117903303,mid,469.5617980957031,523.5986938476562,579.2840576171875,542.1099853515625,336.4822998046875,604.905029296875,481.8782958984375,539.8740234375,442.7384033203125,475.6231689453125,533.30126953125,549.3754272460938,493.8811340332031,675.6417846679688,824.2901000976562,948.26806640625,0.049241273378677,0.3186978067842815,0.1035527117532137,0.2250350618782868,0.1046956493459858,0.2960424003689345,0.2972327854616258,0.4154020582785747,0.3530175001882613,0.4283156793352189,0.4306736221925972,0.4206538776233193,95,0.2376668008904786,0.4148106092236415,27,0.3982368354372674,0.4164049338816602
gr_n37e22_2026_0731,181,72,True,True,True,False,B2026,0.7709836924374162,low,1082.46435546875,1334.25244140625,1265.0521240234375,1108.7528076171875,968.396728515625,1437.1063232421875,1256.34912109375,1130.7431640625,1129.00927734375,1451.208251953125,1346.74462890625,1300.3099365234375,1038.2291259765625,1450.7833251953125,1537.2193603515625,1749.826416015625,-0.0426064231732852,0.0672610657067175,-0.0874374924531222,0.0803227344602781,0.0094273222717691,-0.0002928947075919,0.1770516579142487,0.182713181021593,0.1239086212144445,0.3663641161951192,0.3537969516786612,0.2568920410492726,53,0.059937763733684,0.1001476329890552,19,0.3911598855027024,0.333660007887128
hr_knin_2026_0813,181,150,True,True,True,False,B2026,0.9540256518034672,mid,481.91510009765625,561.6171875,579.5821533203125,592.2376098632812,423.4066467285156,528.9337158203125,588.67529296875,638.8334350585938,484.9857177734375,550.6791381835938,591.147216796875,609.2634887695312,592.65673828125,782.6140747070312,932.556640625,1068.683349609375,0.1868562880171631,0.285578616795234,0.1816751815225568,0.2823829705461924,0.3241448973195161,0.2963592708325128,0.3785019289210399,0.3687511649970992,0.3661004693498426,0.445824986344406,0.4022238343171529,0.4298933458706648,115,0.3593144979378952,0.3465055819058744,35,0.4303119022938805,0.4288182444488344
it_bivona_2026_0714,178,172,True,True,True,False,B2026,0.8707838062402543,mid,1508.0172119140625,1961.6748046875,2090.093994140625,2131.291015625,1004.32421875,1976.4100341796875,2129.9755859375,2022.3336181640625,1354.6453857421875,1895.9842529296875,2059.55859375,2151.668212890625,1502.5953369140625,2392.17919921875,3156.003662109375,3057.257568359375,-0.0036083400945028,0.3316069908664704,0.0984629377831861,0.179963271427093,0.1738035198930106,0.2074238194409149,0.3377403140452407,0.3251035759211096,0.3474156514845566,0.3028748909864598,0.3385138239270716,0.2962097027221423,136,0.2673520358714679,0.2528163902712347,36,0.5669117398285783,0.5604581212991565
mk_prilep_2026_0812,181,98,True,True,True,False,B2026,0.892507662968877,mid,281.0015869140625,311.9799499511719,324.3605041503906,323.52264404296875,231.00962829589844,300.14117431640625,314.8382568359375,310.0661315917969,256.7126159667969,300.8394775390625,319.8003845214844,319.92755126953125,299.1408386230469,404.5939025878906,493.1938781738281,522.6408081054688,0.060637831305414,0.2277562991424313,0.1418336020302283,0.2289059524731717,0.2581668374223557,0.2564409013215155,0.3423265808744112,0.361633891317338,0.3515726802903067,0.3809847240675436,0.4067318763038006,0.3878634306623643,97,0.3426338272892321,0.3582890201102034,1,0.2903480873286193,0.9273260497897392
pt_cambra_e_carvalhal_2026_0702,181,128,True,True,True,False,B2026,0.8007954026354461,low,436.2368774414063,479.5372314453125,619.276611328125,595.3594360351562,304.1654663085937,458.9833984375,294.60028076171875,209.41342163085935,329.7838439941406,319.34844970703125,322.8927001953125,353.9293212890625,361.8609008789063,465.4953002929688,590.0640869140625,758.1343383789062,-0.2055374769195892,0.1594409189558167,0.0886447162621195,-0.0301655701862213,0.0139891892600642,0.3139598842221545,-0.0495073756595476,0.5007317216975034,0.4527836766274188,0.2147045636948805,0.7237779493293481,0.5331575113114413,97,-0.1659490982871825,0.3520696713690598,31,0.2480517967505541,0.8806284952848725
pt_castedo_2026_0808,181,123,True,True,True,False,B2026,0.8410338498887994,mid,477.60552978515625,526.1243896484375,560.3323364257812,725.73681640625,331.35205078125,518.8438720703125,567.9208374023438,742.9158935546875,373.6331787109375,467.8034973144531,526.7916259765625,721.8798217773438,407.1341552734375,530.943115234375,608.6057739257812,823.4375,-0.1730912860022493,0.1861354629932511,0.0822848590042764,0.0090757850467848,0.0227882099172177,0.1189197413211584,0.0793180734855908,0.0668494093656084,0.1344288067158493,0.1186497865275142,0.0977871501423149,0.1233338027751422,98,0.050923452289964,0.0329895937444881,25,0.1395286887292263,0.1386488815693185
pt_cerdeira_2026_0727,181,69,True,True,True,False,B2026,0.969917402743779,mid,30.09677124023437,39.92559051513672,56.16001510620117,77.24317169189453,25.097898483276367,36.19221878051758,37.56999206542969,40.658939361572266,33.16608047485352,39.668907165527344,37.462669372558594,37.10910415649414,33.60725021362305,40.16667175292969,42.16231918334961,43.475364685058594,0.1044560013412124,0.2531998802715887,0.0131272191555469,0.0060020217576375,0.0989490241277514,0.0123924777851687,-0.3319953976435768,0.1089201734361302,0.1114656380820474,-0.7767112996395658,0.0647820977210632,0.146433746437379,49,-0.0782209708802532,-0.0280215991616885,20,-1.8011633714268926,0.9017117953826582
