event,n_windows,n_fire,evaluable,in_primary,in_sensitivity,d7_restored,block,volatility_V,vol_tertile,MAE_M2_t1,MAE_M2_t3,MAE_M2_t6,MAE_M2_t12,MAE_B6_t1,MAE_B6_t3,MAE_B6_t6,MAE_B6_t12,MAE_M1_t1,MAE_M1_t3,MAE_M1_t6,MAE_M1_t12,MAE_B1_t1,MAE_B1_t3,MAE_B1_t6,MAE_B1_t12,SS_M2_t1,SS_B6_t1,SS_M1_t1,SS_M2_t3,SS_B6_t3,SS_M1_t3,SS_M2_t6,SS_B6_t6,SS_M1_t6,SS_M2_t12,SS_B6_t12,SS_M1_t12,n_fire_calm,SS_M2_t6_calm,SS_B6_t6_calm,n_fire_exc,SS_M2_t6_exc,SS_B6_t6_exc
pt_trancoso_sao_pedro_2025_0808,349,349,True,False,True,True,A2025,0.7537672993357668,low,5506.11474609375,7145.408203125,7953.39892578125,9740.0087890625,5193.29345703125,8916.533203125,10376.033203125,10841.90234375,5947.771484375,8455.5478515625,9802.8115234375,10599.6953125,5517.001953125,9090.3037109375,12265.966796875,14912.845703125,0.0019733919117217447,0.058674711164528714,-0.07808036591431677,0.2139527533576674,0.019116028830083898,0.0698277944895569,0.3515880926884999,0.15407946434613684,0.200812158896846,0.34687121539643684,0.27298232949073764,0.2892238326935265,246,0.23043163556605706,0.048721210968414974,103,0.5151238067431929,0.2962907668469398
pt_vale_das_fontes_2025_0828,181,47,True,True,True,False,A2025,1.752420568790581,high,234.80108642578125,250.74197387695312,250.2772674560547,240.1356964111328,195.6534423828125,260.8357238769531,251.77230834960938,241.09825134277344,265.3379211425781,271.76104736328125,264.7476806640625,246.8967742919922,300.1872253417969,312.8467712402344,382.64678955078125,374.4425354003906,0.21781785964264855,0.3482286191224857,0.11609189618092142,0.19851506575271993,0.16625086829917157,0.1313285852817816,0.345931354213439,0.3420242499742794,0.3081147212162152,0.35868478148628014,0.35611414690115917,0.34062839835227054,42,0.19376379332945903,0.18362537934039302,5,0.9335970819947689,0.9537543954099714
rs_zitoraa_2025_0706,181,85,True,True,True,False,A2025,1.01290635367773,mid,37.74956130981445,38.46054458618164,38.53377151489258,21.038623809814453,30.866966247558594,41.709686279296875,48.58125686645508,23.33536148071289,52.721954345703125,53.76085662841797,45.861656188964844,24.72528076171875,41.3411750793457,51.607059478759766,51.607059478759766,34.6458854675293,0.08687739917014703,0.2533602107749493,-0.27528920608846774,0.25474256865940825,0.19178331994552822,-0.04173454506828955,0.25332363626041976,0.058631564031468075,0.1113297937883787,0.3927526017618397,0.3264608144426506,0.28634294006162153,73,0.10815434250224043,-0.07509935443545723,12,0.6139520334924489,0.39084506811807207
tr_n_a_2025_0625,373,225,True,True,True,False,A2025,1.213762734700324,high,887.558349609375,1016.8936157226562,1003.0529174804688,1076.048828125,557.7700805664062,964.980224609375,979.470703125,1170.9241943359375,827.6068115234375,928.1012573242188,1102.855224609375,1065.8232421875,859.6333618164062,1146.138671875,1451.3333740234375,1651.24609375,-0.03248476505607378,0.35115352039404635,0.03725605789111841,0.11276563589020883,0.15805979826966565,0.19023650444853046,0.30887490397897344,0.32512355833885576,0.24010896162884965,0.34834133313146554,0.29088450306231795,0.3545339812026429,167,0.28518667673678433,0.28989964621635056,58,0.37221083112246345,0.4193030367427618
tr_n_a_2025_0630,229,89,True,True,True,False,A2025,1.4916867331440586,high,193.1614990234375,193.75677490234375,193.90394592285156,194.4051971435547,149.06732177734375,199.06072998046875,200.0690460205078,195.44134521484375,205.38490295410156,189.30499267578125,200.16603088378906,196.92889404296875,218.97190856933594,218.9247283935547,265.7898864746094,265.7898864746094,0.1178708708095575,0.31923997579743146,0.0620490806515126,0.11496167507385113,0.09073437504682891,0.1352964369768539,0.27046153450471866,0.24726614441885397,0.24690125144054076,0.26857564175179405,0.2646772689241731,0.259080559253028,52,0.1264506388132408,0.10026930614250651,37,0.573977957678333,0.5570753758043254
tr_n_a_2025_0630_b,229,119,True,True,True,False,A2025,1.0120693939855077,mid,853.2222290039062,1006.4904174804688,1053.64453125,1182.0167236328125,605.2774658203125,1023.483642578125,967.7134399414062,1078.461669921875,846.36572265625,911.1935424804688,874.0873413085938,944.6292114257812,989.73779296875,1173.431884765625,1331.894775390625,1520.7386474609375,0.13793104086220753,0.38844664706117416,0.14485863966298684,0.1422677101692189,0.1277860642225943,0.2234798165021179,0.20891308328694236,0.27343101135178627,0.34372642834923883,0.2227351322948643,0.29083036607078994,0.3788352699505879,84,-0.005494755251836514,0.03835512288002163,35,0.3714838833089136,0.4516728661535505
tr_n_a_2025_0720,181,106,True,True,True,False,A2025,1.0076710726037448,mid,1151.4052734375,1402.4208984375,1425.217529296875,1392.120849609375,695.95068359375,1376.800537109375,1722.4954833984375,1543.5087890625,1041.4820556640625,1544.3287353515625,1623.5516357421875,1589.6322021484375,1227.2537841796875,2123.09619140625,2822.026123046875,2991.6904296875,0.06180344417751027,0.4329203196884558,0.15137189301053755,0.33944542686565926,0.35151287884067095,0.27260538566146464,0.4949665711251102,0.3896245433976707,0.4246858232519559,0.5346708216214769,0.4840680126039215,0.46865083821039466,69,0.6269339479882678,0.4301061499665445,37,0.38264675311811136,0.3551699981564289
tr_n_a_2025_0723,181,128,True,True,True,False,A2025,0.7859647381190245,low,638.621826171875,649.7205200195312,708.298828125,637.994384765625,335.2452697753906,572.367431640625,700.074462890625,736.8255615234375,549.6155395507812,716.6716918945312,782.2950439453125,749.12841796875,607.2952880859375,924.1937255859375,1228.534423828125,1450.986083984375,-0.051583700220483975,0.44796991455011825,0.09497809330441254,0.296986657632187,0.38068457316376514,0.22454386774789836,0.42346033258235116,0.43015478499236004,0.3632290404141272,0.5603028920761894,0.4921897806902936,0.48371081829285345,91,0.28606930552395593,0.3582568360533024,37,0.5538853456754139,0.498407149586066
tr_n_a_2025_0726,205,88,True,True,True,False,A2025,0.8378074733964554,mid,612.7755737304688,828.5883178710938,889.9115600585938,833.2139282226562,325.1005554199219,626.3168334960938,850.2560424804688,831.3695068359375,547.6373291015625,799.5718994140625,891.2123413085938,854.1066284179688,600.0181884765625,1037.93408203125,1483.8785400390625,1611.4296875,-0.02126166422770792,0.45818216570176395,0.08729878590513107,0.20169466229537814,0.3965735933149205,0.2296505979943444,0.40028005254718,0.4270042867133276,0.39940344356948987,0.48293497712871436,0.4840795640759613,0.4699696579730732,70,0.3246860948528648,0.33858597388618816,18,0.8358448571065772,0.9364619302456721
tr_n_a_2025_0808,373,139,True,True,True,False,A2025,1.0984763270548152,high,813.151611328125,860.2692260742188,870.3201293945312,855.1373901367188,388.5962829589844,854.31689453125,925.6279907226562,858.6119995117188,565.919189453125,872.9098510742188,986.602294921875,888.2162475585938,574.6776733398438,1091.3265380859375,1547.4317626953125,1532.8101806640625,-0.4149699023495146,0.323801322051392,0.015240689334278912,0.21172151867301514,0.2171757354772802,0.20013871136570793,0.43757123876104886,0.4018295261624979,0.3624259765720371,0.44211135799851886,0.4398445349966683,0.42053082712838585,92,0.5654366351664777,0.5023860207493278,47,0.2701663788931956,0.27017838998627164
